# time(s),voltage(V),current(A),cycle_num,exp_num,voltage_applied(V)
28514234.020556,-0.232975,0.000000167,2,0,-0.226691
28516734.172596,-0.232899,0.000000137,2,0,-0.226291
28519234.324637,-0.233448,0.000003644,2,0,-0.225890
28521734.476677,-0.232624,0.000000597,2,0,-0.225490
28524234.628717,-0.233143,0.000000331,2,0,-0.225090
28526734.780758,-0.232548,-0.000000127,2,0,-0.224690
28529234.932798,-0.230839,0.000004130,2,0,-0.224290
28531735.084839,-0.230045,0.000000305,2,0,-0.223890
28534235.236879,-0.230549,0.000004520,2,0,-0.223489
28536735.388919,-0.230121,-0.000000992,2,0,-0.223089
28539235.540960,-0.230411,-0.000000476,2,0,-0.222689
28541735.693000,-0.229969,0.000000688,2,0,-0.222289
28544235.845040,-0.228611,0.000004788,2,0,-0.221889
28546735.997081,-0.227741,-0.000000700,2,0,-0.221489
28549236.149121,-0.227603,-0.000002254,2,0,-0.221088
28551736.301162,-0.227619,0.000000558,2,0,-0.220688
28554236.453202,-0.228275,0.000004788,2,0,-0.220288
28556736.605242,-0.227787,-0.000001198,2,0,-0.219888
28559236.757283,-0.225696,-0.000004730,2,0,-0.219488
28561736.909323,-0.226047,0.000005000,2,0,-0.219088
28564237.061363,-0.226185,0.000004772,2,0,-0.218687
28566737.213404,-0.225757,-0.000000102,2,0,-0.218287
28569237.365444,-0.225147,0.000000320,2,0,-0.217887
28571737.517485,-0.226001,0.000001708,2,0,-0.217487
28574237.669525,-0.223118,0.000001203,2,0,-0.217087
28576737.821565,-0.223300,0.000000234,2,0,-0.216687
28579237.973606,-0.222812,0.000000091,2,0,-0.216287
28581738.125646,-0.223560,0.000003961,2,0,-0.215886
28584238.277687,-0.222705,0.000000654,2,0,-0.215486
28586738.429727,-0.223057,0.000000382,2,0,-0.215086
28589238.581767,-0.221027,-0.000000067,2,0,-0.214686
28591738.733808,-0.220722,0.000003549,2,0,-0.214286
28594238.885848,-0.220386,0.000000335,2,0,-0.213886
28596739.037888,-0.220951,0.000004712,2,0,-0.213485
28599239.189929,-0.220890,-0.000001157,2,0,-0.213085
28601739.341969,-0.220692,-0.000000974,2,0,-0.212685
28604239.494010,-0.218388,0.000000696,2,0,-0.212285
28606739.646050,-0.218540,0.000004786,2,0,-0.211885
28609239.798090,-0.218174,-0.000000274,2,0,-0.211485
28611739.950131,-0.217792,-0.000002321,2,0,-0.211084
28614240.102171,-0.218174,0.000000653,2,0,-0.210684
28616740.254212,-0.218570,0.000004797,2,0,-0.210284
28619240.406252,-0.215869,-0.000001008,2,0,-0.209884
28621740.558292,-0.215244,-0.000004629,2,0,-0.209484
28624240.710333,-0.215961,0.000005000,2,0,-0.209084
28626740.862373,-0.216327,0.000004778,2,0,-0.208683
28629241.014413,-0.215855,-0.000000003,2,0,-0.208283
28631741.166454,-0.215229,0.000000292,2,0,-0.207883
28634241.318494,-0.213840,0.000001930,2,0,-0.207483
28636741.470535,-0.212757,0.000001105,2,0,-0.207083
28639241.622575,-0.213398,0.000000423,2,0,-0.206683
28641741.774615,-0.212803,0.000000065,2,0,-0.206283
28644241.926656,-0.213748,0.000004073,2,0,-0.205882
28646742.078696,-0.212955,0.000000647,2,0,-0.205482
28649242.230736,-0.211170,0.000000931,2,0,-0.205082
28651742.382777,-0.210498,-0.000000022,2,0,-0.204682
28654242.534817,-0.210407,0.000002833,2,0,-0.204282
28656742.686858,-0.210208,0.000000331,2,0,-0.203882
28659242.838898,-0.211139,0.000004714,2,0,-0.203481
28661742.990938,-0.210102,-0.000001432,2,0,-0.203081
28664243.142979,-0.208362,-0.000002144,2,0,-0.202681
28666743.295019,-0.208133,0.000000702,2,0,-0.202281
28669243.447060,-0.208621,0.000004786,2,0,-0.201881
28671743.599100,-0.208469,-0.000000252,2,0,-0.201481
28674243.751140,-0.208042,-0.000003159,2,0,-0.201080
28676743.903181,-0.208301,0.000000759,2,0,-0.200680
28679244.055221,-0.208545,0.000004794,2,0,-0.200280
28681744.207261,-0.206683,-0.000000628,2,0,-0.199880
28684244.359302,-0.205539,-0.000003168,2,0,-0.199480
28686744.511342,-0.206439,0.000001325,2,0,-0.199080
28689244.663383,-0.206562,0.000004779,2,0,-0.198679
28691744.815423,-0.206073,0.000000154,2,0,-0.198279
28694244.967463,-0.205554,0.000000148,2,0,-0.197879
28696745.119504,-0.204547,0.000002152,2,0,-0.197479
28699245.271544,-0.203052,0.000000987,2,0,-0.197079
28701745.423585,-0.203708,0.000000587,2,0,-0.196679
28704245.575625,-0.202808,0.000000039,2,0,-0.196279
28706745.727665,-0.203739,0.000004285,2,0,-0.195878
28709245.879706,-0.203082,0.000000643,2,0,-0.195478
28711746.031746,-0.201267,0.000001134,2,0,-0.195078
28714246.183786,-0.200733,-0.000000049,2,0,-0.194678
28716746.335827,-0.200504,0.000001796,2,0,-0.194278
28719246.487867,-0.200672,0.000000381,2,0,-0.193878
28721746.639908,-0.201267,0.000004784,2,0,-0.193477
28724246.791948,-0.200717,-0.000001742,2,0,-0.193077
28726746.943988,-0.198672,-0.000002939,2,0,-0.192677
28729247.096029,-0.198139,0.000000912,2,0,-0.192277
28731747.248069,-0.198718,0.000004790,2,0,-0.191877
28734247.400109,-0.198184,-0.000000388,2,0,-0.191477
28736747.552150,-0.198428,-0.000002961,2,0,-0.191076
28739247.704190,-0.198184,0.000000831,2,0,-0.190676
28741747.856231,-0.196979,0.000004786,2,0,-0.190276
28744248.008271,-0.196384,-0.000000344,2,0,-0.189876
28746748.160311,-0.195941,-0.000000987,2,0,-0.189476
28749248.312352,-0.196872,0.000001395,2,0,-0.189076
28751748.464392,-0.197101,0.000004613,2,0,-0.188675
28754248.616433,-0.196353,0.000000302,2,0,-0.188275
28756748.768473,-0.193179,0.000000095,2,0,-0.187875
28759248.920513,-0.193698,0.000002402,2,0,-0.187475
28761749.072554,-0.193393,0.000000953,2,0,-0.187075
28764249.224594,-0.193698,0.000000693,2,0,-0.186675
28766749.376634,-0.193057,-0.000000014,2,0,-0.186275
28769249.528675,-0.193805,0.000004334,2,0,-0.185874
28771749.680715,-0.191272,0.000000689,2,0,-0.185474
28774249.832756,-0.191134,0.000002026,2,0,-0.185074
28776749.984796,-0.190891,-0.000000095,2,0,-0.184674
28779250.136836,-0.191073,0.000001291,2,0,-0.184274
28781750.288877,-0.190952,0.000000468,2,0,-0.183874
28784250.440917,-0.191333,0.000004794,2,0,-0.183473
28786750.592957,-0.188922,-0.000001899,2,0,-0.183073
28789250.744998,-0.188525,-0.000003657,2,0,-0.182673
28791750.897038,-0.188266,0.000000837,2,0,-0.182273
28794251.049079,-0.189350,0.000004793,2,0,-0.181873
28796751.201119,-0.188632,-0.000000664,2,0,-0.181473
28799251.353159,-0.188571,-0.000002997,2,0,-0.181072
28801751.505200,-0.186526,0.000000880,2,0,-0.180672
28804251.657240,-0.186588,0.000004781,2,0,-0.180272
28806751.809281,-0.186221,-0.000000013,2,0,-0.179872
28809251.961321,-0.186175,-0.000000521,2,0,-0.179472
28811752.113361,-0.186511,0.000001474,2,0,-0.179072
28814252.265402,-0.186862,0.000004521,2,0,-0.178671
28816752.417442,-0.186359,0.000000509,2,0,-0.178271
28819252.569482,-0.183765,0.000000184,2,0,-0.177871
28821752.721523,-0.184177,0.000002516,2,0,-0.177471
28824252.873563,-0.183414,0.000000957,2,0,-0.177071
28826753.025604,-0.184039,0.000000829,2,0,-0.176671
28829253.177644,-0.183810,-0.000000053,2,0,-0.176271
28831753.329684,-0.184344,0.000004527,2,0,-0.175870
28834253.481725,-0.181445,0.000000633,2,0,-0.175470
28836753.633765,-0.181522,0.000003241,2,0,-0.175070
28839253.785806,-0.181277,-0.000000155,2,0,-0.174670
28841753.937846,-0.180972,0.000001136,2,0,-0.174270
28844254.089886,-0.181277,0.000000630,2,0,-0.173870
28846754.241927,-0.181659,0.000004791,2,0,-0.173469
28849254.393967,-0.179263,-0.000002007,2,0,-0.173069
28851754.546007,-0.178699,-0.000004104,2,0,-0.172669
28854254.698048,-0.179385,0.000005000,2,0,-0.172269
28856754.850088,-0.179156,0.000004795,2,0,-0.171869
28859255.002129,-0.178790,-0.000000618,2,0,-0.171469
28861755.154169,-0.178531,-0.000003516,2,0,-0.171068
28864255.306209,-0.176989,0.000000947,2,0,-0.170668
28866755.458250,-0.176623,0.000004775,2,0,-0.170268
28869255.610290,-0.176578,0.000000218,2,0,-0.169868
28871755.762330,-0.176532,-0.000000151,2,0,-0.169468
28874255.914371,-0.177050,0.000001508,2,0,-0.169068
28876756.066411,-0.177020,0.000003860,2,0,-0.168667
28879256.218452,-0.174503,0.000000776,2,0,-0.168267
28881756.370492,-0.173586,0.000000147,2,0,-0.167867
28884256.522532,-0.174349,0.000002878,2,0,-0.167467
28886756.674573,-0.173617,0.000000954,2,0,-0.167067
28889256.826613,-0.174106,0.000001019,2,0,-0.166667
28891756.978654,-0.173800,-0.000000073,2,0,-0.166267
28894257.130694,-0.172336,0.000004517,2,0,-0.165866
28896757.282734,-0.170916,0.000000607,2,0,-0.165466
28899257.434775,-0.171420,0.000004180,2,0,-0.165066
28901757.586815,-0.171313,-0.000000230,2,0,-0.164666
28904257.738855,-0.171313,0.000000392,2,0,-0.164266
28906757.890896,-0.171252,0.000000774,2,0,-0.163866
28909258.042936,-0.169818,0.000004788,2,0,-0.163465
28911758.194977,-0.168765,-0.000001921,2,0,-0.163065
28914258.347017,-0.168658,-0.000004279,2,0,-0.162665
28916758.499057,-0.169375,0.000005000,2,0,-0.162265
28919258.651098,-0.169299,0.000004793,2,0,-0.161865
28921758.803138,-0.168872,-0.000000580,2,0,-0.161465
28924258.955178,-0.166857,-0.000004029,2,0,-0.161064
28926759.107219,-0.167529,0.000005000,2,0,-0.160664
28929259.259259,-0.167376,0.000004767,2,0,-0.160264
28931759.411300,-0.166949,0.000000400,2,0,-0.159864
28934259.563340,-0.166751,0.000000072,2,0,-0.159464
28936759.715380,-0.167300,0.000001603,2,0,-0.159064
28939259.867421,-0.164630,0.000002817,2,0,-0.158663
28941760.019461,-0.164355,0.000001015,2,0,-0.158263
28944260.171502,-0.163760,0.000000193,2,0,-0.157863
28946760.323542,-0.164691,0.000003086,2,0,-0.157463
28949260.475582,-0.164080,0.000000994,2,0,-0.157063
28951760.627623,-0.164279,0.000001281,2,0,-0.156663
28954260.779663,-0.161700,0.000000002,2,0,-0.156263
28956760.931703,-0.162158,0.000004096,2,0,-0.155862
28959261.083744,-0.161502,0.000000754,2,0,-0.155462
28961761.235784,-0.161959,0.000004663,2,0,-0.155062
28964261.387825,-0.161944,-0.000000408,2,0,-0.154662
28966761.539865,-0.161898,0.000000010,2,0,-0.154262
28969261.691905,-0.161441,0.000000937,2,0,-0.153862
28971761.843946,-0.160312,0.000004785,2,0,-0.153461
28974261.995986,-0.159411,-0.000001392,2,0,-0.153061
28976762.148027,-0.159182,-0.000003768,2,0,-0.152661
28979262.300067,-0.159258,0.000000942,2,0,-0.152261
28981762.452107,-0.159762,0.000004793,2,0,-0.151861
28984262.604148,-0.159533,-0.000000607,2,0,-0.151461
28986762.756188,-0.158313,-0.000004479,2,0,-0.151060
28989262.908228,-0.158419,0.000005000,2,0,-0.150660
28991763.060269,-0.158343,0.000004763,2,0,-0.150260
28994263.212309,-0.158099,0.000000559,2,0,-0.149860
28996763.364350,-0.158038,0.000000237,2,0,-0.149460
28999263.516390,-0.158404,0.000001693,2,0,-0.149060
29001763.668430,-0.155871,0.000001684,2,0,-0.148659
29004263.820471,-0.156024,0.000001120,2,0,-0.148259
29006763.972511,-0.154681,0.000000224,2,0,-0.147859
29009264.124551,-0.155856,0.000003353,2,0,-0.147459
29011764.276592,-0.155230,0.000000997,2,0,-0.147059
29014264.428632,-0.155383,0.000001679,2,0,-0.146659
29016764.580673,-0.152377,0.000000059,2,0,-0.146259
29019264.732713,-0.153079,0.000004008,2,0,-0.145858
29021764.884753,-0.152316,0.000000785,2,0,-0.145458
29024265.036794,-0.152896,0.000004715,2,0,-0.145058
29026765.188834,-0.152392,-0.000000584,2,0,-0.144658
29029265.340875,-0.152468,-0.000000502,2,0,-0.144258
29031765.492915,-0.150408,0.000001075,2,0,-0.143858
29034265.644955,-0.150515,0.000004784,2,0,-0.143457
29036765.796996,-0.150241,-0.000000555,2,0,-0.143057
29039265.949036,-0.149874,-0.000002594,2,0,-0.142657
29041766.101076,-0.150180,0.000001001,2,0,-0.142257
29044266.253117,-0.150698,0.000004794,2,0,-0.141857
29046766.405157,-0.148150,-0.000000528,2,0,-0.141457
29049266.557198,-0.147524,-0.000004731,2,0,-0.141056
29051766.709238,-0.148196,0.000005000,2,0,-0.140656
29054266.861278,-0.148348,0.000004765,2,0,-0.140256
29056767.013319,-0.148363,0.000000670,2,0,-0.139856
29059267.165359,-0.147829,0.000000398,2,0,-0.139456
29061767.317400,-0.146181,0.000001840,2,0,-0.139056
29064267.469440,-0.145342,0.000001701,2,0,-0.138655
29066767.621480,-0.145510,0.000001323,2,0,-0.138255
29069267.773521,-0.144946,0.000000244,2,0,-0.137855
29071767.925561,-0.145983,0.000003593,2,0,-0.137455
29074268.077601,-0.145205,0.000001074,2,0,-0.137055
29076768.229642,-0.143633,0.000001806,2,0,-0.136655
29079268.381682,-0.142810,0.000000091,2,0,-0.136255
29081768.533723,-0.143237,0.000003911,2,0,-0.135854
29084268.685763,-0.142611,0.000000814,2,0,-0.135454
29086768.837803,-0.143221,0.000004758,2,0,-0.135054
29089268.989844,-0.142519,-0.000000721,2,0,-0.134654
29091769.141884,-0.140383,-0.000000226,2,0,-0.134254
29094269.293924,-0.140139,0.000001186,2,0,-0.133854
29096769.445965,-0.140612,0.000004782,2,0,-0.133453
29099269.598005,-0.140185,-0.000000066,2,0,-0.133053
29101769.750046,-0.140185,-0.000002164,2,0,-0.132653
29104269.902086,-0.140474,0.000001139,2,0,-0.132253
29106770.054126,-0.138964,0.000004794,2,0,-0.131853
29109270.206167,-0.138140,-0.000000294,2,0,-0.131453
29111770.358207,-0.137621,-0.000004728,2,0,-0.131052
29114270.510248,-0.138629,0.000005000,2,0,-0.130652
29116770.662288,-0.138613,0.000004773,2,0,-0.130252
29119270.814328,-0.138750,0.000000869,2,0,-0.129852
29121770.966369,-0.137957,0.000000416,2,0,-0.129452
29124271.118409,-0.136477,0.000002011,2,0,-0.129052
29126771.270449,-0.135561,0.000001727,2,0,-0.128651
29129271.422490,-0.135805,0.000001463,2,0,-0.128251
29131771.574530,-0.135515,0.000000252,2,0,-0.127851
29134271.726571,-0.135851,0.000003966,2,0,-0.127451
29136771.878611,-0.135241,0.000001164,2,0,-0.127051
29139272.030651,-0.133669,0.000002029,2,0,-0.126651
29141772.182692,-0.132662,0.000000152,2,0,-0.126251
29144272.334732,-0.133166,0.000002873,2,0,-0.125850
29146772.486772,-0.132952,0.000000897,2,0,-0.125450
29149272.638813,-0.133577,0.000004794,2,0,-0.125050
29151772.790853,-0.133104,-0.000000913,2,0,-0.124650
29154272.942894,-0.131045,-0.000001083,2,0,-0.124250
29156773.094934,-0.130342,0.000001261,2,0,-0.123850
29159273.246974,-0.131014,0.000004783,2,0,-0.123449
29161773.399015,-0.130618,0.000000351,2,0,-0.123049
29164273.551055,-0.130678,-0.000002491,2,0,-0.122649
29166773.703096,-0.130694,0.000001214,2,0,-0.122249
29169273.855136,-0.129214,0.000004791,2,0,-0.121849
29171774.007176,-0.128451,-0.000000127,2,0,-0.121449
29174274.159217,-0.128084,-0.000004257,2,0,-0.121048
29176774.311257,-0.129030,0.000005000,2,0,-0.120648
29179274.463297,-0.129153,0.000004783,2,0,-0.120248
29181774.615338,-0.128923,0.000001017,2,0,-0.119848
29184274.767378,-0.126498,0.000000445,2,0,-0.119448
29186774.919419,-0.126253,0.000002120,2,0,-0.119048
29189275.071459,-0.125689,0.000001667,2,0,-0.118647
29191775.223499,-0.126498,0.000001647,2,0,-0.118247
29194275.375540,-0.125750,0.000000236,2,0,-0.117847
29196775.527580,-0.126482,0.000004052,2,0,-0.117447
29199275.679621,-0.123659,0.000001220,2,0,-0.117047
29201775.831661,-0.123537,0.000002350,2,0,-0.116647
29204275.983701,-0.122972,0.000000244,2,0,-0.116246
29206776.135742,-0.123446,0.000002464,2,0,-0.115846
29209276.287782,-0.123171,0.000000968,2,0,-0.115446
29211776.439822,-0.123812,0.000004793,2,0,-0.115046
29214276.591863,-0.121126,-0.000001053,2,0,-0.114646
29216776.743903,-0.120500,-0.000002229,2,0,-0.114246
29219276.895944,-0.120745,0.000001405,2,0,-0.113846
29221777.047984,-0.121569,0.000004783,2,0,-0.113445
29224277.200024,-0.120653,0.000000481,2,0,-0.113045
29226777.352065,-0.120897,-0.000002985,2,0,-0.112645
29229277.504105,-0.118562,0.000001360,2,0,-0.112245
29231777.656145,-0.119143,0.000004787,2,0,-0.111845
29234277.808186,-0.118410,0.000000285,2,0,-0.111445
29236777.960226,-0.118273,-0.000002566,2,0,-0.111044
29239278.112267,-0.119188,0.000001737,2,0,-0.110644
29241778.264307,-0.119112,0.000004789,2,0,-0.110244
29244278.416347,-0.117113,0.000001270,2,0,-0.109844
29246778.568388,-0.115999,0.000000351,2,0,-0.109444
29249278.720428,-0.116228,0.000002341,2,0,-0.109044
29251778.872469,-0.115740,0.000001682,2,0,-0.108643
29254279.024509,-0.116167,0.000001854,2,0,-0.108243
29256779.176549,-0.115450,0.000000199,2,0,-0.107843
29259279.328590,-0.114168,0.000004246,2,0,-0.107443
29261779.480630,-0.113359,0.000001254,2,0,-0.107043
29264279.632670,-0.113603,0.000002681,2,0,-0.106643
29266779.784711,-0.113009,0.000000284,2,0,-0.106242
29269279.936751,-0.113588,0.000002048,2,0,-0.105842
29271780.088792,-0.113344,0.000000999,2,0,-0.105442
29274280.240832,-0.113878,0.000004790,2,0,-0.105042
29276780.392872,-0.111467,-0.000001246,2,0,-0.104642
29279280.544913,-0.110949,-0.000003030,2,0,-0.104242
29281780.696953,-0.111193,0.000001510,2,0,-0.103842
29284280.848993,-0.111925,0.000004784,2,0,-0.103441
29286781.001034,-0.111055,0.000000261,2,0,-0.103041
29289281.153074,-0.111086,-0.000002522,2,0,-0.102641
29291781.305115,-0.109469,0.000001459,2,0,-0.102241
29294281.457155,-0.109224,0.000004782,2,0,-0.101841
29296781.609195,-0.108782,0.000000702,2,0,-0.101441
29299281.761236,-0.108492,-0.000000726,2,0,-0.101040
29301781.913276,-0.109270,0.000001879,2,0,-0.100640
29304282.065317,-0.109042,0.000004730,2,0,-0.100240
29306782.217357,-0.106874,0.000001568,2,0,-0.099840
29309282.369397,-0.105623,0.000000306,2,0,-0.099440
29311782.521438,-0.106554,0.000002565,2,0,-0.099040
29314282.673478,-0.105867,0.000001664,2,0,-0.098639
29316782.825518,-0.106569,0.000002041,2,0,-0.098239
29319282.977559,-0.105806,0.000000242,2,0,-0.097839
29321783.129599,-0.104616,0.000004275,2,0,-0.097439
29324283.281640,-0.103685,0.000001366,2,0,-0.097039
29326783.433680,-0.103990,0.000003504,2,0,-0.096639
29329283.585720,-0.103258,0.000000275,2,0,-0.096238
29331783.737761,-0.104097,0.000001548,2,0,-0.095838
29334283.889801,-0.103563,0.000001220,2,0,-0.095438
29336784.041842,-0.102221,0.000004789,2,0,-0.095038
29339284.193882,-0.101488,-0.000001389,2,0,-0.094638
29341784.345922,-0.101305,-0.000003516,2,0,-0.094238
29344284.497963,-0.101366,0.000001535,2,0,-0.093838
29346784.650003,-0.101671,0.000004788,2,0,-0.093437
29349284.802043,-0.100908,0.000000085,2,0,-0.093037
29351784.954084,-0.099000,-0.000002647,2,0,-0.092637
29354285.106124,-0.099184,0.000001527,2,0,-0.092237
29356785.258165,-0.099504,0.000004778,2,0,-0.091837
29359285.410205,-0.099321,0.000001020,2,0,-0.091437
29361785.562245,-0.099031,-0.000000189,2,0,-0.091036
29364285.714286,-0.099520,0.000001961,2,0,-0.090636
29366785.866326,-0.097444,0.000004588,2,0,-0.090236
29369286.018366,-0.096621,0.000001784,2,0,-0.089836
29371786.170407,-0.095842,0.000000337,2,0,-0.089436
29374286.322447,-0.096651,0.000002815,2,0,-0.089036
29376786.474488,-0.096483,0.000001707,2,0,-0.088635
29379286.626528,-0.096376,0.000002232,2,0,-0.088235
29381786.778568,-0.093569,0.000000299,2,0,-0.087835
29384286.930609,-0.094316,0.000004285,2,0,-0.087435
29386787.082649,-0.093767,0.000001367,2,0,-0.087035
29389287.234690,-0.094103,0.000004250,2,0,-0.086635
29391787.386730,-0.093416,0.000000260,2,0,-0.086234
29394287.538770,-0.093950,0.000001057,2,0,-0.085834
29396787.690811,-0.092012,0.000001454,2,0,-0.085434
29399287.842851,-0.091813,0.000004786,2,0,-0.085034
29401787.994891,-0.091432,-0.000001403,2,0,-0.084634
29404288.146932,-0.090837,-0.000003802,2,0,-0.084234
29406788.298972,-0.091493,0.000001611,2,0,-0.083834
29409288.451013,-0.091722,0.000004790,2,0,-0.083433
29411788.603053,-0.091234,0.000000144,2,0,-0.083033
29414288.755093,-0.089677,-0.000003083,2,0,-0.082633
29416788.907134,-0.088945,0.000001671,2,0,-0.082233
29419289.059174,-0.089617,0.000004771,2,0,-0.081833
29421789.211214,-0.089631,0.000001341,2,0,-0.081433
29424289.363255,-0.089189,0.000000108,2,0,-0.081032
29426789.515295,-0.089631,0.000002072,2,0,-0.080632
29429289.667336,-0.087449,0.000004216,2,0,-0.080232
29431789.819376,-0.087129,0.000002004,2,0,-0.079832
29434289.971416,-0.086336,0.000000430,2,0,-0.079432
29436790.123457,-0.087083,0.000003005,2,0,-0.079032
29439290.275497,-0.086596,0.000001802,2,0,-0.078631
29441790.427538,-0.087145,0.000002337,2,0,-0.078231
29444290.579578,-0.084154,0.000000315,2,0,-0.077831
29446790.731618,-0.084672,0.000004274,2,0,-0.077431
29449290.883659,-0.083924,0.000001432,2,0,-0.077031
29451791.035699,-0.084428,0.000004623,2,0,-0.076631
29454291.187739,-0.083986,0.000000195,2,0,-0.076230
29456791.339780,-0.084321,0.000000943,2,0,-0.075830
29459291.491820,-0.081987,0.000001610,2,0,-0.075430
29461791.643861,-0.082124,0.000004783,2,0,-0.075030
29464291.795901,-0.081666,-0.000001210,2,0,-0.074630
29466791.947941,-0.081453,-0.000004012,2,0,-0.074230
29469292.099982,-0.081972,0.000005000,2,0,-0.073830
29471792.252022,-0.082170,0.000004788,2,0,-0.073429
29474292.404063,-0.079668,0.000000360,2,0,-0.073029
29476792.556103,-0.079591,-0.000003523,2,0,-0.072629
29479292.708143,-0.079484,0.000001853,2,0,-0.072229
29481792.860184,-0.079942,0.000004762,2,0,-0.071829
29484293.012224,-0.079759,0.000001548,2,0,-0.071429
29486793.164264,-0.079179,0.000000365,2,0,-0.071028
29489293.316305,-0.077775,0.000002241,2,0,-0.070628
29491793.468345,-0.077150,0.000003600,2,0,-0.070228
29494293.620386,-0.077272,0.000002289,2,0,-0.069828
29496793.772426,-0.076799,0.000000545,2,0,-0.069428
29499293.924466,-0.077256,0.000003147,2,0,-0.069028
29501794.076507,-0.076722,0.000001884,2,0,-0.068627
29504294.228547,-0.074876,0.000002836,2,0,-0.068227
29506794.380587,-0.073808,0.000000345,2,0,-0.067827
29509294.532628,-0.074525,0.000004086,2,0,-0.067427
29511794.684668,-0.074189,0.000001605,2,0,-0.067027
29514294.836709,-0.074617,0.000004779,2,0,-0.066627
29516794.988749,-0.073976,0.000000138,2,0,-0.066226
29519295.140789,-0.072191,0.000000531,2,0,-0.065826
29521795.292830,-0.071581,0.000001833,2,0,-0.065426
29524295.444870,-0.072008,0.000004778,2,0,-0.065026
29526795.596911,-0.071626,-0.000000741,2,0,-0.064626
29529295.748951,-0.071504,-0.000003943,2,0,-0.064226
29531795.900991,-0.071687,0.000001753,2,0,-0.063826
29534296.053032,-0.070344,0.000004787,2,0,-0.063425
29536796.205072,-0.069215,0.000000411,2,0,-0.063025
29539296.357112,-0.069337,-0.000004133,2,0,-0.062625
29541796.509153,-0.069872,0.000005000,2,0,-0.062225
29544296.661193,-0.069932,0.000004757,2,0,-0.061825
29546796.813234,-0.069948,0.000001752,2,0,-0.061425
29549296.965274,-0.067109,0.000000612,2,0,-0.061024
29551797.117314,-0.067338,0.000002332,2,0,-0.060624
29554297.269355,-0.067018,0.000002909,2,0,-0.060224
29556797.421395,-0.067384,0.000002536,2,0,-0.059824
29559297.573436,-0.066560,0.000000584,2,0,-0.059424
29561797.725476,-0.067536,0.000003359,2,0,-0.059024
29564297.877516,-0.066774,0.000001944,2,0,-0.058623
29566798.029557,-0.065309,0.000003421,2,0,-0.058223
29569298.181597,-0.064164,0.000000420,2,0,-0.057823
29571798.333637,-0.064744,0.000004186,2,0,-0.057423
29574298.485678,-0.064179,0.000001775,2,0,-0.057023
29576798.637718,-0.064927,0.000004794,2,0,-0.056623
29579298.789759,-0.064241,0.000000026,2,0,-0.056222
29581798.941799,-0.062440,-0.000000093,2,0,-0.055822
29584299.093839,-0.062165,0.000002037,2,0,-0.055422
29586799.245880,-0.062348,0.000004778,2,0,-0.055022
29589299.397920,-0.061891,0.000000215,2,0,-0.054622
29591799.549960,-0.061814,-0.000002352,2,0,-0.054222
29594299.702001,-0.062165,0.000001862,2,0,-0.053822
29596799.854041,-0.060563,0.000004787,2,0,-0.053421
29599300.006082,-0.059587,0.000000560,2,0,-0.053021
29601800.158122,-0.059388,-0.000004723,2,0,-0.052621
29604300.310162,-0.060212,0.000005000,2,0,-0.052221
29606800.462203,-0.060304,0.000004760,2,0,-0.051821
29609300.614243,-0.060044,0.000001961,2,0,-0.051421
29611800.766284,-0.057435,0.000000783,2,0,-0.051020
29614300.918324,-0.057481,0.000002468,2,0,-0.050620
29616801.070364,-0.057206,0.000002818,2,0,-0.050220
29619301.222405,-0.057481,0.000002773,2,0,-0.049820
29621801.374445,-0.056748,0.000000646,2,0,-0.049420
29624301.526485,-0.057664,0.000003784,2,0,-0.049020
29626801.678526,-0.054871,0.000002141,2,0,-0.048619
29629301.830566,-0.055253,0.000003450,2,0,-0.048219
29631801.982607,-0.054124,0.000000576,2,0,-0.047819
29634302.134647,-0.054948,0.000003608,2,0,-0.047419
29636802.286687,-0.054658,0.000001748,2,0,-0.047019
29639302.438728,-0.055100,0.000004791,2,0,-0.046619
29641802.590768,-0.052781,-0.000000114,2,0,-0.046218
29644302.742808,-0.052598,-0.000000362,2,0,-0.045818
29646802.894849,-0.052354,0.000002136,2,0,-0.045418
29649303.046889,-0.052492,0.000004777,2,0,-0.045018
29651803.198930,-0.051972,0.000000950,2,0,-0.044618
29654303.350970,-0.052110,-0.000001413,2,0,-0.044218
29656803.503010,-0.050172,0.000002108,2,0,-0.043818
29659303.655051,-0.050401,0.000004787,2,0,-0.043417
29661803.807091,-0.049927,0.000000891,2,0,-0.043017
29664303.959132,-0.049821,-0.000004716,2,0,-0.042617
29666804.111172,-0.050553,0.000005000,2,0,-0.042217
29669304.263212,-0.050538,0.000004770,2,0,-0.041817
29671804.415253,-0.048127,0.000002206,2,0,-0.041417
29674304.567293,-0.047471,0.000000880,2,0,-0.041016
29676804.719333,-0.047746,0.000002617,2,0,-0.040616
29679304.871374,-0.047623,0.000002814,2,0,-0.040216
29681805.023414,-0.047623,0.000002912,2,0,-0.039816
29684305.175455,-0.047120,0.000000662,2,0,-0.039416
29686805.327495,-0.045609,0.000004050,2,0,-0.039016
29689305.479535,-0.044892,0.000002226,2,0,-0.038615
29691805.631576,-0.045457,0.000003773,2,0,-0.038215
29694305.783616,-0.044984,0.000000673,2,0,-0.037815
29696805.935657,-0.045213,0.000003181,2,0,-0.037415
29699306.087697,-0.044877,0.000001952,2,0,-0.037015
29701806.239737,-0.043244,0.000004788,2,0,-0.036615
29704306.391778,-0.042359,-0.000000290,2,0,-0.036214
